T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,Wb1,Wb2,Wb3
13.393999999998016,-1.7303574387542835,-3.6063642542244283,1.0,4.531890978896119,-2.174431287069963,0.0,-0.5103093876478441,0.27191746292579216,0.0,-0.3397134157281635,-0.6815226503632416,-0.0074838484749779055,-0.3377034116362984,-0.591171032161421,-0.3391782740136586
13.394999999998015,-1.725824182732834,-3.6085358374685077,1.0,4.534619870882622,-2.168734629544432,0.0,-0.510646483646985,0.2712395547490331,0.0,-0.33888542768278784,-0.6821923780172958,-0.007483622465707718,-0.33688037156110723,-0.5916403938535245,-0.3397058570894792
13.395999999998015,-1.7212882013994442,-3.610701722341942,1.0,4.537341602085383,-2.1630345472909127,0.0,-0.5109827585051386,0.2705609830985338,0.0,-0.338056460745779,-0.6828609918404012,-0.007483370643140419,-0.33605636490408847,-0.5921087879646275,-0.3402327407013069
13.396999999998014,-1.7167495019170347,-3.612861905424509,1.0,4.540056168206424,-2.157331049310597,0.0,-0.5113182112647863,0.2698817490657566,0.0,-0.3372265162377176,-0.6835284866910012,-0.007483092995824114,-0.33523139293024784,-0.5925762120416175,-0.34075891947866926
13.397999999998014,-1.7122080914528317,-3.6150163833049844,1.0,4.542763564959073,-2.1516241446100866,0.0,-0.5116528409696591,0.2692018537471832,0.0,-0.33639559548854814,-0.6841948574238539,-0.007482789512433419,-0.3344054569137212,-0.5930426636315359,-0.34128438804815137
13.398999999998013,-1.7076639771783293,-3.6171651525811606,1.0,4.545463788067991,-2.145913842201347,0.0,-0.5119866466647484,0.26852129824431475,0.0,-0.3355636998375886,-0.6848600988901247,-0.007482460181770956,-0.3335785581377844,-0.5935081402816178,-0.3418091410334872
13.399999999998013,-1.7031171662693299,-3.6193082098598244,1.0,4.5481568332691396,-2.140200151101757,0.0,-0.5123196273963105,0.2678400836636834,0.0,-0.33473083063354914,-0.6855242059374675,-0.007482104992767191,-0.3327506978948723,-0.5939726395393234,-0.3423331730556424
13.400999999998012,-1.6985676659058555,-3.621445551756803,1.0,4.550842696309843,-2.134483080333999,0.0,-0.5126517822118829,0.2671582111168441,0.0,-0.3338969892345338,-0.6861871734101261,-0.007481723934482487,-0.331921877486581,-0.5944361589523816,-0.34285647873291286
13.401999999998012,-1.6940154832721883,-3.6235771748969405,1.0,4.5535213729487545,-2.128762638926108,0.0,-0.5129831101602877,0.2664756817203863,0.0,-0.33306217700805907,-0.6868489961490147,-0.007481316996107212,-0.33109209822368624,-0.5948986960688206,-0.34337905268100705
13.402999999998011,-1.6894606255568334,-3.6257030759141204,1.0,4.556192858955887,-2.1230388359114256,0.0,-0.5133136102916437,0.2657924965959332,0.0,-0.3322263953310632,-0.6875096689918145,-0.007480884166962909,-0.3302613614261535,-0.5953602484370092,-0.3439008895131403
13.40399999999801,-1.6849030999525583,-3.627823251451242,1.0,4.558857150112583,-2.1173116803286502,0.0,-0.5136432816573708,0.26510865687015256,0.0,-0.33138964558992273,-0.6881691867730562,-0.007480425436501681,-0.32942966842315496,-0.5958208136056878,-0.3444219838401178
13.40499999999801,-1.680342913656305,-3.6299376981602642,1.0,4.561514242211572,-2.1115811812217262,0.0,-0.5139721233102051,0.2644241636747492,0.0,-0.3305519291804551,-0.688827544324221,-0.007479940794308915,-0.32859702055307216,-0.5962803891240123,-0.34494233027043536
13.40599999999801,-1.6757800738692306,-3.6320464127021883,1.0,4.564164131056943,-2.105847347639894,0.0,-0.5143001343042042,0.2637390181464753,0.0,-0.32971324750793574,-0.6894847364738271,-0.00747943023010289,-0.3277634191635136,-0.5967389725415867,-0.34546192341036447
13.406999999998009,-1.6712145877966815,-3.6341493917470657,1.0,4.566806812464159,-2.1001101886376596,0.0,-0.5146273136947567,0.26305322142713183,0.0,-0.32887360198710797,-0.6901407580475225,-0.007478893733735836,-0.32692886561132506,-0.5971965614085022,-0.3459807578640455
13.407999999998008,-1.666646462648171,-3.636246631974011,1.0,4.569442282260073,-2.0943697132747636,0.0,-0.5149536605385926,0.2623667746635695,0.0,-0.32803299404219144,-0.6907956038681791,-0.007478331295195262,-0.32609336126259825,-0.5976531532753746,-0.3464988282335811
13.408999999998008,-1.6620757056374174,-3.638338130071184,1.0,4.572070536282903,-2.088625930616233,0.0,-0.5152791738937889,0.2616796790076994,0.0,-0.32719142510689925,-0.6914492687559783,-0.007477742904602069,-0.32525690749268904,-0.5981087456933779,-0.3470161291191217
13.409999999998007,-1.6575023239822573,-3.64042388273583,1.0,4.574691570382286,-2.0828788497322677,0.0,-0.515603852819783,0.2609919356164844,0.0,-0.3263488966244397,-0.6921017475285174,-0.00747712855221605,-0.3244195056862184,-0.598563336214289,-0.3475326551189706
